0,3,1,0.01,2.82
0,3,1,0.02,2.5872
0,3,1,0.03,2.3898
0,3,1,0.04,2.2205
0,3,1,0.05,2.0735
0,3,1,0.060000000000000005,2.0735
0,3,1,0.06999999999999999,1.9448
0,3,1,0.08,1.7962
0,3,1,0.09,1.7625
0,3,1,0.09999999999999999,1.6686
0,3,1,0.11,1.558
0,3,1,0.12,1.5326
0,3,1,0.13,1.508
0,3,1,0.14,1.4171
0,3,1,0.15000000000000002,1.4171
0,3,1,0.16,1.3558
0,3,1,0.17,1.3558
0,3,1,0.18000000000000002,1.2478
0,3,1,0.19,1.2
0,3,1,0.2,1.2314
0,3,1,0.21000000000000002,1.2155
0,3,1,0.22,1.1849
0,3,1,0.23,1.1146
0,3,1,0.24000000000000002,1.1016
0,3,1,0.25,1.1016
0,3,1,0.26,1.1146
0,3,1,0.27,1.0406
0,3,1,0.28,1.0406
0,3,1,0.29000000000000004,1.0406
0,3,2,0.01,1.5
0,3,2,0.02,1.5
0,3,2,0.03,1.4688
0,3,2,0.04,1.5
0,3,2,0.05,1.5
0,3,2,0.060000000000000005,1.5
0,3,2,0.06999999999999999,1.5
0,3,2,0.08,1.5
0,3,2,0.09,1.5
0,3,2,0.09999999999999999,1.5
0,3,2,0.11,1.4688
0,3,2,0.12,1.5
0,3,2,0.13,1.5
0,3,2,0.14,1.4242
0,3,2,0.15000000000000002,1.396
0,3,2,0.16,1.4688
0,3,2,0.17,1.5
0,3,2,0.18000000000000002,1.4688
0,3,2,0.19,1.4688
0,3,2,0.2,1.396
0,3,2,0.21000000000000002,1.2478
0,3,2,0.22,1.4242
0,3,2,0.23,1.4242
0,3,2,0.24000000000000002,1.5
0,3,2,0.25,1.3302
0,3,2,0.26,1.2478
0,3,2,0.27,1.2936
0,3,2,0.28,1.0
0,3,2,0.29000000000000004,0.9592
0,3,3,0.01,1.0
0,3,3,0.02,1.0
0,3,3,0.03,1.0
0,3,3,0.04,1.0
0,3,3,0.05,1.0
0,3,3,0.060000000000000005,1.0
0,3,3,0.06999999999999999,1.0
0,3,3,0.08,1.0
0,3,3,0.09,1.0
0,3,3,0.09999999999999999,1.0
0,3,3,0.11,1.0
0,3,3,0.12,1.0
0,3,3,0.13,1.0
0,3,3,0.14,1.0
0,3,3,0.15000000000000002,1.0
0,3,3,0.16,1.0
0,3,3,0.17,1.0
0,3,3,0.18000000000000002,1.0
0,3,3,0.19,1.0
0,3,3,0.2,1.0
0,3,3,0.21000000000000002,1.0
0,3,3,0.22,1.0
0,3,3,0.23,1.0
0,3,3,0.24000000000000002,1.0
0,3,3,0.25,1.0
0,3,3,0.26,1.0
0,3,3,0.27,1.0
0,3,3,0.28,1.0
0,3,3,0.29000000000000004,1.0
0,3,4,0.01,0.7447
0,3,4,0.02,0.7447
0,3,4,0.03,0.7447
0,3,4,0.04,0.7447
0,3,4,0.05,0.7447
0,3,4,0.060000000000000005,0.7447
0,3,4,0.06999999999999999,0.7447
0,3,4,0.08,0.7447
0,3,4,0.09,0.7447
0,3,4,0.09999999999999999,0.7447
0,3,4,0.11,0.7447
0,3,4,0.12,0.7447
0,3,4,0.13,0.7447
0,3,4,0.14,0.7447
0,3,4,0.15000000000000002,0.7447
0,3,4,0.16,0.7447
0,3,4,0.17,0.7447
0,3,4,0.18000000000000002,0.7447
0,3,4,0.19,0.7447
0,3,4,0.2,0.7447
0,3,4,0.21000000000000002,0.7447
0,3,4,0.22,0.7447
0,3,4,0.23,0.7447
0,3,4,0.24000000000000002,0.7447
0,3,4,0.25,0.7447
0,3,4,0.26,0.7447
0,3,4,0.27,0.7447
0,3,4,0.28,0.7447
0,3,4,0.29000000000000004,0.7447
0,3,5,0.01,0.5957
0,3,5,0.02,0.5957
0,3,5,0.03,0.5957
0,3,5,0.04,0.5957
0,3,5,0.05,0.5957
0,3,5,0.060000000000000005,0.5957
0,3,5,0.06999999999999999,0.5957
0,3,5,0.08,0.5957
0,3,5,0.09,0.5957
0,3,5,0.09999999999999999,0.5957
0,3,5,0.11,0.5957
0,3,5,0.12,0.5957
0,3,5,0.13,0.5957
0,3,5,0.14,0.5957
0,3,5,0.15000000000000002,0.5957
0,3,5,0.16,0.5957
0,3,5,0.17,0.5957
0,3,5,0.18000000000000002,0.5957
0,3,5,0.19,0.5957
0,3,5,0.2,0.5957
0,3,5,0.21000000000000002,0.5957
0,3,5,0.22,0.5957
0,3,5,0.23,0.5957
0,3,5,0.24000000000000002,0.5957
0,3,5,0.25,0.5957
0,3,5,0.26,0.5957
0,3,5,0.27,0.5957
0,3,5,0.28,0.5957
0,3,5,0.29000000000000004,0.5957
0,5,1,0.01,4.1228
0,5,1,0.02,3.3813
0,5,1,0.03,2.8659
0,5,1,0.04,2.5543
0,5,1,0.05,2.3039
0,5,1,0.060000000000000005,2.0982
0,5,1,0.06999999999999999,2.0982
0,5,1,0.08,1.8504
0,5,1,0.09,1.9262
0,5,1,0.09999999999999999,1.5461
0,5,1,0.11,1.5719
0,5,1,0.12,1.521
0,5,1,0.13,1.4968
0,5,1,0.14,1.4286
0,5,1,0.15000000000000002,1.2912
0,5,1,0.16,1.1929
0,5,1,0.17,1.2567
0,5,1,0.18000000000000002,1.224
0,5,1,0.19,1.1353
0,5,1,0.2,1.0956
0,5,1,0.21000000000000002,1.0956
0,5,1,0.22,1.0706
0,5,1,0.23,1.024
0,5,1,0.24000000000000002,1.1085
0,5,1,0.25,1.024
0,5,1,0.26,1.0129
0,5,1,0.27,1.0129
0,5,1,0.28,0.9711
0,5,1,0.29000000000000004,0.9812
0,5,2,0.01,2.5
0,5,2,0.02,2.4479
0,5,2,0.03,2.3737
0,5,2,0.04,2.5
0,5,2,0.05,2.4479
0,5,2,0.060000000000000005,2.5
0,5,2,0.06999999999999999,2.1171
0,5,2,0.08,1.8952
0,5,2,0.09,1.8952
0,5,2,0.09999999999999999,1.8504
0,5,2,0.11,1.7407
0,5,2,0.12,1.7939
0,5,2,0.13,1.5667
0,5,2,0.14,1.3824
0,5,2,0.15000000000000002,1.4329
0,5,2,0.16,1.4072
0,5,2,0.17,1.1929
0,5,2,0.18000000000000002,1.25
0,5,2,0.19,1.1809
0,5,2,0.2,1.2113
0,5,2,0.21000000000000002,1.199
0,5,2,0.22,1.1085
0,5,2,0.23,1.0829
0,5,2,0.24000000000000002,1.0491
0,5,2,0.25,0.9833
0,5,2,0.26,0.9833
0,5,2,0.27,0.918
0,5,2,0.28,0.9792
0,5,2,0.29000000000000004,0.9073
0,5,3,0.01,1.6596
0,5,3,0.02,1.6596
0,5,3,0.03,1.6596
0,5,3,0.04,1.6596
0,5,3,0.05,1.6596
0,5,3,0.060000000000000005,1.6596
0,5,3,0.06999999999999999,1.6596
0,5,3,0.08,1.6596
0,5,3,0.09,1.6596
0,5,3,0.09999999999999999,1.6596
0,5,3,0.11,1.6596
0,5,3,0.12,1.6596
0,5,3,0.13,1.6596
0,5,3,0.14,1.6596
0,5,3,0.15000000000000002,1.6596
0,5,3,0.16,1.6596
0,5,3,0.17,1.6596
0,5,3,0.18000000000000002,1.1908
0,5,3,0.19,1.6596
0,5,3,0.2,1.2683
0,5,3,0.21000000000000002,1.2893
0,5,3,0.22,1.0
0,5,3,0.23,0.9873
0,5,3,0.24000000000000002,1.0331
0,5,3,0.25,1.0759
0,5,3,0.26,0.8715
0,5,3,0.27,0.9286
0,5,3,0.28,0.8211
0,5,3,0.29000000000000004,0.8966
0,5,4,0.01,1.2447
0,5,4,0.02,1.2447
0,5,4,0.03,1.2447
0,5,4,0.04,1.2447
0,5,4,0.05,1.2447
0,5,4,0.060000000000000005,1.2447
0,5,4,0.06999999999999999,1.2447
0,5,4,0.08,1.2447
0,5,4,0.09,1.2447
0,5,4,0.09999999999999999,1.2447
0,5,4,0.11,1.2447
0,5,4,0.12,1.2447
0,5,4,0.13,1.2447
0,5,4,0.14,1.2447
0,5,4,0.15000000000000002,1.2447
0,5,4,0.16,1.2447
0,5,4,0.17,1.2447
0,5,4,0.18000000000000002,1.2447
0,5,4,0.19,1.2447
0,5,4,0.2,1.2447
0,5,4,0.21000000000000002,1.2447
0,5,4,0.22,1.2447
0,5,4,0.23,1.2447
0,5,4,0.24000000000000002,1.2447
0,5,4,0.25,1.2447
0,5,4,0.26,0.7697
0,5,4,0.27,1.2447
0,5,4,0.28,0.8797
0,5,4,0.29000000000000004,0.8239
0,5,5,0.01,1.0
0,5,5,0.02,1.0
0,5,5,0.03,1.0
0,5,5,0.04,1.0
0,5,5,0.05,1.0
0,5,5,0.060000000000000005,1.0
0,5,5,0.06999999999999999,1.0
0,5,5,0.08,1.0
0,5,5,0.09,1.0
0,5,5,0.09999999999999999,1.0
0,5,5,0.11,1.0
0,5,5,0.12,1.0
0,5,5,0.13,1.0
0,5,5,0.14,1.0
0,5,5,0.15000000000000002,1.0
0,5,5,0.16,1.0
0,5,5,0.17,1.0
0,5,5,0.18000000000000002,1.0
0,5,5,0.19,1.0
0,5,5,0.2,1.0
0,5,5,0.21000000000000002,1.0
0,5,5,0.22,1.0
0,5,5,0.23,1.0
0,5,5,0.24000000000000002,1.0
0,5,5,0.25,1.0
0,5,5,0.26,1.0
0,5,5,0.27,1.0
0,5,5,0.28,1.0
0,5,5,0.29000000000000004,1.0
0,10,1,0.01,5.1087
0,10,1,0.02,3.5606
0,10,1,0.03,2.6554
0,10,1,0.04,2.5134
0,10,1,0.05,2.1659
0,10,1,0.060000000000000005,1.7603
0,10,1,0.06999999999999999,1.6096
0,10,1,0.08,1.4157
0,10,1,0.09,1.4157
0,10,1,0.09999999999999999,1.2983
0,10,1,0.11,1.2467
0,10,1,0.12,1.1839
0,10,1,0.13,1.1548
0,10,1,0.14,1.1137
0,10,1,0.15000000000000002,1.1007
0,10,1,0.16,1.0515
0,10,1,0.17,0.9853
0,10,1,0.18000000000000002,1.0284
0,10,1,0.19,1.0284
0,10,1,0.2,0.9958
0,10,1,0.21000000000000002,1.0284
0,10,1,0.22,0.9958
0,10,1,0.23,0.9751
0,10,1,0.24000000000000002,0.9651
0,10,1,0.25,0.9651
0,10,1,0.26,1.0064
0,10,1,0.27,0.9457
0,10,1,0.28,0.9457
0,10,1,0.29000000000000004,0.927
0,10,2,0.01,5.0
0,10,2,0.02,4.3925
0,10,2,0.03,3.5606
0,10,2,0.04,3.3813
0,10,2,0.05,2.6404
0,10,2,0.060000000000000005,2.2927
0,10,2,0.06999999999999999,1.8876
0,10,2,0.08,1.8651
